timestamp_utc	device_sample
2026-08-03T16:13:34Z	card0,99,17,17,N/A,0;;
2026-08-03T16:13:35Z	card0,100,17,15,N/A,0;;
2026-08-03T16:13:36Z	card0,99,17,11,N/A,0;;
2026-08-03T16:13:37Z	card0,100,17,1,N/A,0;;
2026-08-03T16:13:38Z	card0,100,17,15,N/A,0;;
2026-08-03T16:13:39Z	card0,99,17,61,N/A,0;;
2026-08-03T16:13:40Z	card0,100,17,1,N/A,0;;
2026-08-03T16:13:42Z	card0,100,17,50,N/A,0;;
2026-08-03T16:13:43Z	card0,100,17,16,N/A,0;;
2026-08-03T16:13:44Z	card0,100,17,15,N/A,0;;
2026-08-03T16:13:45Z	card0,100,17,59,N/A,0;;
2026-08-03T16:13:46Z	card0,99,17,2,N/A,0;;
2026-08-03T16:13:47Z	card0,98,17,2,N/A,0;;
2026-08-03T16:13:48Z	card0,99,17,63,N/A,0;;
2026-08-03T16:13:50Z	card0,100,17,2,N/A,0;;
2026-08-03T16:13:51Z	card0,100,17,16,N/A,0;;
2026-08-03T16:13:52Z	card0,99,17,15,N/A,0;;
2026-08-03T16:13:53Z	card0,100,17,2,N/A,0;;
2026-08-03T16:13:54Z	card0,99,17,27,N/A,0;;
2026-08-03T16:13:55Z	card0,99,17,16,N/A,0;;
2026-08-03T16:13:56Z	card0,100,17,15,N/A,0;;
2026-08-03T16:13:57Z	card0,100,17,15,N/A,0;;
2026-08-03T16:13:59Z	card0,99,17,2,N/A,0;;
2026-08-03T16:14:00Z	card0,100,17,15,N/A,0;;
2026-08-03T16:14:01Z	card0,90,17,14,N/A,0;;
2026-08-03T16:14:02Z	card0,98,17,16,N/A,0;;
2026-08-03T16:14:03Z	card0,98,17,16,N/A,0;;
2026-08-03T16:14:04Z	card0,100,17,14,N/A,0;;
2026-08-03T16:14:05Z	card0,99,17,12,N/A,0;;
2026-08-03T16:14:07Z	card0,99,17,2,N/A,0;;
2026-08-03T16:14:08Z	card0,100,17,2,N/A,0;;
2026-08-03T16:14:09Z	card0,98,17,16,N/A,0;;
2026-08-03T16:14:10Z	card0,98,17,16,N/A,0;;
2026-08-03T16:14:11Z	card0,100,17,4,N/A,0;;
2026-08-03T16:14:12Z	card0,100,17,15,N/A,0;;
2026-08-03T16:14:13Z	card0,99,17,16,N/A,0;;
2026-08-03T16:14:14Z	card0,100,17,2,N/A,0;;
2026-08-03T16:14:16Z	card0,99,17,9,N/A,0;;
2026-08-03T16:14:17Z	card0,99,17,2,N/A,0;;
2026-08-03T16:14:18Z	card0,98,17,15,N/A,0;;
2026-08-03T16:14:19Z	card0,98,17,15,N/A,0;;
2026-08-03T16:14:20Z	card0,99,17,17,N/A,0;;
2026-08-03T16:14:21Z	card0,99,17,2,N/A,0;;
2026-08-03T16:14:22Z	card0,98,17,27,N/A,0;;
2026-08-03T16:14:23Z	card0,99,17,5,N/A,0;;
2026-08-03T16:14:25Z	card0,99,17,15,N/A,0;;
2026-08-03T16:14:26Z	card0,99,17,15,N/A,0;;
2026-08-03T16:14:27Z	card0,98,17,6,N/A,0;;
2026-08-03T16:14:28Z	card0,99,17,16,N/A,0;;
2026-08-03T16:14:29Z	card0,91,17,5,N/A,0;;
2026-08-03T16:14:30Z	card0,99,17,6,N/A,0;;
2026-08-03T16:14:31Z	card0,98,17,5,N/A,0;;
2026-08-03T16:14:33Z	card0,100,17,2,N/A,0;;
2026-08-03T16:14:34Z	card0,95,17,15,N/A,0;;
2026-08-03T16:14:35Z	card0,94,17,46,N/A,0;;
2026-08-03T16:14:36Z	card0,99,17,6,N/A,0;;
2026-08-03T16:14:37Z	card0,99,17,16,N/A,0;;
2026-08-03T16:14:38Z	card0,98,17,15,N/A,0;;
2026-08-03T16:14:39Z	card0,99,17,7,N/A,0;;
2026-08-03T16:14:40Z	card0,99,17,15,N/A,0;;
2026-08-03T16:14:42Z	card0,99,17,15,N/A,0;;
2026-08-03T16:14:43Z	card0,99,17,16,N/A,0;;
2026-08-03T16:14:44Z	card0,100,17,16,N/A,0;;
2026-08-03T16:14:45Z	card0,99,17,15,N/A,0;;
2026-08-03T16:14:46Z	card0,100,17,65,N/A,0;;
2026-08-03T16:14:47Z	card0,100,17,5,N/A,0;;
2026-08-03T16:14:48Z	card0,100,17,78,N/A,0;;
2026-08-03T16:14:49Z	card0,90,17,14,N/A,0;;
2026-08-03T16:14:51Z	card0,99,17,2,N/A,0;;
2026-08-03T16:14:52Z	card0,100,17,15,N/A,0;;
2026-08-03T16:14:53Z	card0,98,17,43,N/A,0;;
2026-08-03T16:14:54Z	card0,100,17,2,N/A,0;;
